,filename,position
7856,2420,"[651, 437, 98, 51]"
7857,2420,"[472, 410, 97, 47]"
7858,2422,"[455, 410, 80, 44]"
7859,2422,"[672, 431, 148, 64]"
7860,2422,"[619, 449, 138, 86]"
7861,2426,"[660, 440, 98, 49]"
7862,2428,"[692, 434, 164, 73]"
7863,2429,"[535, 417, 62, 37]"
7864,2429,"[521, 401, 138, 67]"
7865,2430,"[698, 433, 197, 54]"
7866,2431,"[630, 439, 58, 41]"
7867,2433,"[628, 438, 58, 40]"
7868,2433,"[526, 416, 71, 39]"
7869,2434,"[820, 449, 73, 43]"
7870,2434,"[783, 425, 157, 87]"
7871,2435,"[766, 434, 112, 52]"
7872,2437,"[741, 425, 126, 59]"
7873,2440,"[645, 436, 44, 44]"
7874,2441,"[635, 429, 44, 40]"
7875,2441,"[641, 436, 45, 44]"
7876,2442,"[629, 424, 45, 42]"
7877,2442,"[692, 416, 132, 68]"
7878,2443,"[701, 416, 131, 70]"
7879,2444,"[633, 435, 65, 49]"
7880,2444,"[861, 397, 144, 85]"
7881,2444,"[878, 425, 135, 98]"
7882,2450,"[596, 422, 104, 55]"
7883,2450,"[631, 436, 66, 46]"
7884,2450,"[841, 420, 133, 82]"
7885,2450,"[870, 418, 137, 86]"
7886,2451,"[608, 430, 90, 49]"
7887,2453,"[7, 436, 316, 117]"
7888,2454,"[6, 407, 214, 105]"
7889,2454,"[596, 417, 80, 31]"
7890,2454,"[662, 413, 197, 66]"
7891,2454,"[553, 393, 176, 60]"
7892,2455,"[5, 392, 158, 100]"
7893,2455,"[592, 415, 91, 33]"
7894,2455,"[574, 409, 125, 43]"
7895,2456,"[596, 416, 86, 32]"
7896,2458,"[546, 438, 47, 42]"
7897,2458,"[609, 419, 74, 32]"
7898,2458,"[613, 429, 71, 35]"
7899,2460,"[552, 440, 46, 38]"
7900,2460,"[629, 432, 60, 35]"
7901,2461,"[635, 440, 52, 35]"
7902,2462,"[632, 444, 52, 36]"
7903,2464,"[634, 440, 50, 42]"
7904,2464,"[97, 409, 158, 65]"
7905,2464,"[534, 420, 56, 30]"
7906,2465,"[629, 439, 56, 45]"
7907,2466,"[540, 412, 45, 38]"
7908,2466,"[628, 430, 55, 42]"
7909,2466,"[629, 439, 61, 50]"
7910,2466,"[598, 415, 117, 58]"
7911,2466,"[689, 408, 133, 77]"
7912,2467,"[629, 431, 55, 46]"
7913,2468,"[634, 432, 51, 47]"
7914,2468,"[7, 379, 113, 93]"
7915,2469,"[630, 426, 48, 38]"
7916,2469,"[643, 433, 48, 47]"
7917,2470,"[636, 424, 44, 38]"
7918,2470,"[584, 403, 126, 56]"
7919,2471,"[570, 411, 78, 46]"
7920,2471,"[636, 425, 45, 35]"
7921,2471,"[573, 416, 89, 60]"
7922,2471,"[628, 427, 53, 46]"
7923,2472,"[604, 419, 60, 37]"
7924,2472,"[602, 424, 66, 45]"
7925,2472,"[416, 458, 89, 34]"
7926,2473,"[618, 422, 53, 34]"
7927,2473,"[615, 431, 64, 38]"
7928,2474,"[552, 419, 36, 39]"
7929,2474,"[628, 423, 46, 34]"
7930,2474,"[530, 431, 49, 61]"
7931,2474,"[632, 424, 49, 51]"
7932,2475,"[630, 424, 47, 37]"
7933,2475,"[723, 413, 136, 75]"
7934,2476,"[633, 424, 47, 37]"
7935,2476,"[863, 411, 122, 117]"
7936,2476,"[635, 430, 47, 39]"
7937,2477,"[536, 409, 43, 39]"
7938,2477,"[636, 424, 47, 38]"
7939,2477,"[633, 430, 53, 41]"
7940,2478,"[538, 413, 43, 41]"
7941,2478,"[638, 427, 42, 37]"
7942,2478,"[539, 424, 46, 49]"
7943,2479,"[531, 408, 45, 49]"
7944,2479,"[636, 424, 44, 38]"
7945,2479,"[722, 416, 44, 39]"
7946,2479,"[635, 432, 47, 42]"
7947,2479,"[550, 401, 114, 56]"
7948,2479,"[743, 450, 281, 197]"
7949,2480,"[534, 409, 46, 49]"
7950,2480,"[634, 421, 48, 42]"
7951,2480,"[723, 414, 40, 45]"
7952,2480,"[439, 444, 68, 55]"
7953,2480,"[639, 426, 46, 51]"
7954,2480,"[769, 411, 180, 112]"
7955,2480,"[757, 468, 249, 169]"
7956,2481,"[533, 409, 42, 51]"
7957,2481,"[634, 428, 46, 43]"
7958,2481,"[942, 450, 56, 56]"
7959,2481,"[895, 419, 124, 105]"
7960,2481,"[739, 428, 138, 124]"
7961,2482,"[635, 429, 41, 35]"
7962,2482,"[537, 427, 46, 45]"
7963,2482,"[633, 433, 47, 44]"
7964,2482,"[265, 431, 213, 76]"
7965,2482,"[915, 440, 99, 74]"
7966,2482,"[746, 438, 285, 208]"
7967,2483,"[590, 405, 130, 58]"
7968,2483,"[816, 417, 176, 88]"
7969,2484,"[512, 402, 56, 44]"
7970,2484,"[612, 416, 90, 46]"
7971,2484,"[610, 423, 99, 53]"
7972,2484,"[645, 450, 250, 117]"
7973,2485,"[518, 405, 51, 44]"
7974,2485,"[616, 419, 76, 43]"
7975,2485,"[618, 429, 74, 48]"
7976,2485,"[539, 396, 106, 59]"
7977,2485,"[642, 415, 240, 142]"
7978,2486,"[620, 420, 72, 43]"
7979,2486,"[298, 410, 173, 72]"
7980,2486,"[539, 399, 107, 55]"
7981,2486,"[640, 413, 252, 152]"
7982,2487,"[622, 423, 65, 41]"
7983,2487,"[270, 424, 193, 69]"
7984,2488,"[358, 412, 126, 60]"
7985,2488,"[519, 405, 49, 47]"
7986,2488,"[620, 434, 66, 47]"
7987,2488,"[614, 426, 84, 74]"
7988,2488,"[273, 404, 181, 79]"
7989,2488,"[393, 373, 158, 86]"
7990,2488,"[559, 381, 160, 83]"
7991,2489,"[514, 407, 54, 44]"
7992,2489,"[529, 394, 119, 64]"
7993,2489,"[737, 400, 247, 78]"
7994,2489,"[597, 436, 93, 75]"
7995,2489,"[645, 429, 127, 64]"
7996,2489,"[655, 418, 447, 239]"
7997,2489,"[592, 465, 117, 121]"
7998,2489,"[397, 319, 343, 96]"
7999,2490,"[515, 404, 51, 45]"
8000,2490,"[443, 392, 71, 48]"
8001,2490,"[468, 391, 89, 57]"
8002,2490,"[532, 396, 107, 64]"
8003,2490,"[556, 410, 124, 86]"
8004,2490,"[643, 394, 476, 276]"
8005,2490,"[598, 458, 113, 151]"
8006,2491,"[443, 398, 70, 40]"
8007,2491,"[573, 410, 91, 46]"
8008,2492,"[679, 412, 490, 253]"
8009,2493,"[521, 411, 57, 39]"
8010,2493,"[480, 392, 168, 73]"
8011,2493,"[614, 422, 65, 37]"
8012,2493,"[622, 404, 329, 160]"
8013,2493,"[669, 401, 507, 268]"
8014,2493,"[608, 441, 61, 42]"
8015,2494,"[423, 403, 42, 43]"
8016,2494,"[523, 414, 52, 36]"
8017,2494,"[552, 406, 110, 54]"
8018,2494,"[555, 411, 377, 150]"
8019,2495,"[522, 413, 56, 37]"
8020,2495,"[539, 397, 114, 53]"
8021,2495,"[597, 415, 310, 148]"
8022,2496,"[432, 399, 54, 51]"
8023,2496,"[524, 409, 64, 40]"
8024,2496,"[505, 396, 111, 56]"
8025,2496,"[538, 399, 111, 55]"
8026,2497,"[582, 409, 86, 48]"
8027,2497,"[559, 417, 93, 52]"
8028,2497,"[683, 376, 504, 325]"
8029,2498,"[791, 433, 133, 57]"
8030,2498,"[705, 399, 485, 288]"
8031,2499,"[753, 435, 342, 140]"
8032,2500,"[528, 410, 58, 39]"
8033,2500,"[630, 413, 59, 47]"
8034,2500,"[573, 383, 166, 86]"
8035,2500,"[717, 411, 240, 115]"
8036,2500,"[739, 424, 399, 196]"
8037,2501,"[631, 414, 58, 46]"
8038,2501,"[530, 409, 67, 40]"
8039,2501,"[520, 399, 104, 56]"
8040,2501,"[757, 431, 105, 49]"
8041,2501,"[644, 404, 358, 160]"
8042,2502,"[633, 416, 57, 42]"
8043,2502,"[596, 402, 122, 63]"
8044,2502,"[646, 405, 128, 59]"
8045,2502,"[741, 420, 221, 110]"
8046,2502,"[772, 431, 68, 44]"
8047,2503,"[627, 419, 58, 39]"
8048,2503,"[1025, 451, 68, 47]"
8049,2504,"[590, 402, 113, 61]"
8050,2504,"[700, 399, 151, 90]"
8051,2505,"[248, 409, 52, 59]"
8052,2505,"[322, 403, 52, 58]"
8053,2505,"[518, 399, 51, 50]"
8054,2505,"[612, 406, 81, 52]"
8055,2505,"[1009, 447, 55, 47]"
8056,2505,"[553, 379, 179, 98]"
8057,2506,"[322, 405, 53, 53]"
8058,2506,"[520, 401, 49, 44]"
8059,2506,"[619, 411, 68, 44]"
8060,2506,"[534, 391, 123, 63]"
8061,2506,"[875, 432, 181, 130]"
8062,2507,"[257, 407, 48, 55]"
8063,2507,"[314, 408, 49, 49]"
8064,2507,"[887, 429, 169, 117]"
8065,2507,"[948, 434, 119, 99]"
8066,2507,"[922, 426, 156, 114]"
8067,2508,"[811, 423, 234, 167]"
8068,2509,"[822, 421, 234, 141]"
8069,2510,"[835, 411, 225, 111]"
8070,2510,"[610, 444, 62, 35]"
8071,2510,"[927, 438, 165, 93]"
8072,2510,"[910, 425, 193, 111]"
8073,2510,"[840, 453, 216, 125]"
8074,2511,"[935, 429, 157, 79]"
8075,2511,"[918, 419, 188, 93]"
8076,2512,"[917, 463, 145, 88]"
8077,2512,"[982, 424, 119, 59]"
8078,2513,"[97, 368, 124, 126]"
8079,2513,"[978, 441, 115, 63]"
8080,2515,"[1017, 428, 88, 51]"
8081,2517,"[635, 443, 56, 35]"
8082,2517,"[912, 435, 211, 124]"
8083,2518,"[633, 443, 56, 39]"
8084,2519,"[30, 415, 222, 133]"
8085,2519,"[966, 392, 197, 79]"
8086,2521,"[936, 395, 179, 113]"
8087,2521,"[925, 437, 179, 93]"
8088,2523,"[964, 423, 264, 154]"
8089,2524,"[986, 447, 158, 106]"
8090,2525,"[1001, 454, 105, 85]"
8091,2525,"[937, 471, 154, 107]"
8092,2525,"[955, 462, 125, 72]"
8093,2529,"[948, 473, 126, 97]"
8094,2530,"[981, 476, 90, 71]"
8095,2530,"[975, 484, 89, 74]"
8096,2530,"[948, 420, 176, 109]"
8097,2533,"[804, 462, 72, 56]"
8098,2533,"[805, 451, 74, 53]"
8099,2534,"[638, 451, 44, 29]"
8100,2534,"[749, 448, 46, 37]"
8101,2535,"[914, 478, 55, 37]"
8102,2535,"[775, 476, 91, 57]"
8103,2538,"[722, 443, 56, 35]"
8104,2539,"[527, 417, 71, 36]"
8105,2539,"[504, 403, 155, 69]"
8106,2539,"[739, 431, 113, 60]"
8107,2540,"[573, 419, 106, 58]"
8108,2540,"[563, 408, 107, 54]"
8109,2540,"[750, 428, 125, 68]"
8110,2541,"[552, 415, 87, 47]"
8111,2541,"[597, 422, 85, 48]"
8112,2541,"[756, 427, 131, 73]"
8113,2541,"[739, 460, 128, 68]"
8114,2541,"[603, 429, 85, 47]"
8115,2542,"[581, 418, 74, 41]"
8116,2542,"[719, 452, 128, 84]"
8117,2543,"[608, 418, 65, 44]"
8118,2543,"[739, 436, 124, 80]"
8119,2543,"[733, 449, 133, 78]"
8120,2543,"[609, 428, 66, 42]"
8121,2544,"[622, 428, 60, 43]"
8122,2544,"[532, 418, 69, 37]"
8123,2544,"[745, 427, 125, 81]"
8124,2544,"[866, 431, 614, 224]"
8125,2545,"[635, 431, 57, 44]"
8126,2545,"[625, 422, 60, 48]"
8127,2545,"[754, 422, 118, 82]"
8128,2546,"[634, 439, 56, 39]"
8129,2546,"[749, 435, 80, 61]"
8130,2546,"[763, 421, 110, 84]"
8131,2546,"[768, 462, 114, 71]"
8132,2547,"[629, 431, 54, 37]"
8133,2547,"[760, 429, 100, 73]"
8134,2548,"[635, 425, 48, 41]"
8135,2548,"[752, 422, 70, 63]"
8136,2548,"[640, 437, 47, 37]"
8137,2548,"[749, 434, 76, 62]"
8138,2550,"[639, 426, 43, 34]"
8139,2550,"[639, 436, 48, 36]"
8140,2550,"[742, 439, 58, 49]"
8141,2551,"[638, 438, 47, 32]"
8142,2551,"[738, 447, 54, 43]"
8143,2551,"[807, 459, 70, 44]"
8144,2551,"[842, 449, 55, 38]"
8145,2552,"[633, 428, 51, 33]"
8146,2553,"[769, 447, 293, 106]"
8147,2553,"[852, 460, 199, 62]"
8148,2554,"[744, 441, 121, 44]"
8149,2555,"[638, 422, 46, 38]"
8150,2555,"[631, 444, 51, 34]"
8151,2556,"[635, 433, 51, 36]"
8152,2556,"[637, 425, 52, 33]"
8153,2557,"[775, 460, 59, 55]"
8154,2557,"[939, 432, 218, 117]"
8155,2557,"[638, 438, 48, 34]"
8156,2558,"[705, 442, 52, 43]"
8157,2558,"[761, 441, 44, 46]"
8158,2558,"[635, 442, 50, 34]"
8159,2559,"[635, 448, 52, 33]"
8160,2559,"[712, 452, 62, 39]"
8161,2560,"[634, 435, 52, 34]"
8162,2561,"[630, 427, 57, 36]"
8163,2562,"[629, 425, 55, 32]"
8164,2562,"[633, 436, 57, 34]"
8165,2562,"[732, 454, 49, 32]"
8166,2562,"[827, 461, 54, 36]"
8167,2562,"[974, 419, 158, 130]"
8168,2562,"[965, 489, 130, 78]"
8169,2563,"[630, 423, 53, 33]"
8170,2563,"[966, 415, 179, 145]"
8171,2563,"[760, 453, 111, 66]"
8172,2563,"[630, 432, 55, 37]"
8173,2563,"[738, 451, 49, 36]"
8174,2564,"[546, 453, 45, 30]"
8175,2564,"[634, 433, 49, 33]"
8176,2564,"[793, 458, 124, 55]"
8177,2565,"[636, 438, 51, 34]"
8178,2565,"[970, 445, 154, 93]"
8179,2565,"[750, 472, 108, 51]"
8180,2566,"[639, 441, 48, 34]"
8181,2567,"[918, 461, 49, 54]"
8182,2567,"[759, 467, 93, 72]"
8183,2567,"[865, 463, 73, 64]"
8184,2567,"[636, 443, 52, 31]"
8185,2567,"[736, 463, 171, 130]"
8186,2568,"[973, 429, 163, 106]"
8187,2568,"[891, 476, 103, 78]"
8188,2568,"[801, 463, 111, 66]"
8189,2568,"[888, 477, 109, 52]"
8190,2569,"[741, 398, 100, 70]"
8191,2569,"[926, 433, 149, 106]"
8192,2569,"[761, 445, 81, 54]"
8193,2569,"[963, 425, 186, 122]"
8194,2569,"[836, 459, 117, 80]"
8195,2569,"[865, 482, 149, 98]"
8196,2570,"[917, 426, 122, 121]"
8197,2570,"[814, 440, 117, 86]"
8198,2570,"[732, 434, 89, 59]"
8199,2570,"[592, 389, 137, 77]"
8200,2570,"[958, 424, 153, 123]"
8201,2571,"[608, 403, 104, 55]"
8202,2571,"[584, 391, 143, 75]"
8203,2571,"[849, 396, 137, 128]"
8204,2571,"[946, 409, 155, 160]"
8205,2572,"[618, 409, 87, 43]"
8206,2573,"[722, 433, 68, 50]"
8207,2573,"[413, 453, 93, 39]"
8208,2573,"[370, 446, 159, 57]"
8209,2573,"[996, 413, 165, 146]"
8210,2573,"[795, 464, 141, 101]"
8211,2574,"[711, 439, 101, 65]"
8212,2574,"[642, 410, 121, 58]"
8213,2575,"[732, 441, 74, 57]"
8214,2575,"[528, 418, 52, 36]"
8215,2575,"[641, 425, 90, 47]"
8216,2575,"[747, 428, 125, 82]"
8217,2575,"[1003, 405, 176, 141]"
8218,2575,"[806, 490, 357, 193]"
8219,2576,"[639, 434, 76, 41]"
8220,2576,"[739, 441, 68, 54]"
8221,2576,"[697, 449, 101, 67]"
8222,2576,"[530, 413, 50, 36]"
8223,2576,"[632, 421, 77, 41]"
8224,2576,"[997, 427, 183, 108]"
8225,2578,"[907, 414, 114, 127]"
8226,2578,"[634, 423, 71, 40]"
8227,2578,"[718, 460, 375, 127]"
8228,2579,"[601, 399, 113, 60]"
8229,2579,"[761, 454, 225, 89]"
8230,2579,"[750, 448, 250, 103]"
8231,2579,"[953, 419, 152, 128]"
8232,2579,"[921, 397, 197, 175]"
8233,2579,"[894, 567, 586, 146]"
8234,2580,"[471, 359, 119, 113]"
8235,2580,"[616, 405, 86, 47]"
8236,2581,"[625, 412, 68, 39]"
8237,2581,"[901, 394, 329, 213]"
8238,2581,"[867, 422, 581, 252]"
8239,2581,"[782, 437, 108, 85]"
8240,2582,"[769, 426, 74, 67]"
8241,2582,"[825, 429, 348, 163]"
8242,2582,"[974, 409, 246, 162]"
8243,2582,"[829, 449, 123, 66]"
8244,2582,"[771, 438, 76, 67]"
8245,2583,"[641, 425, 43, 37]"
8246,2583,"[938, 428, 255, 135]"
8247,2583,"[935, 454, 255, 134]"
8248,2584,"[474, 369, 108, 99]"
8249,2584,"[820, 461, 70, 45]"
8250,2584,"[863, 436, 203, 106]"
8251,2585,"[722, 433, 69, 44]"
8252,2585,"[593, 389, 122, 74]"
8253,2585,"[727, 423, 150, 106]"
8254,2585,"[776, 422, 131, 110]"
8255,2585,"[818, 456, 64, 47]"
8256,2585,"[789, 439, 130, 82]"
8257,2586,"[667, 410, 99, 59]"
8258,2586,"[1050, 410, 189, 163]"
8259,2586,"[776, 427, 174, 101]"
8260,2587,"[473, 359, 128, 109]"
8261,2587,"[966, 427, 347, 188]"
8262,2587,"[798, 436, 119, 79]"
8263,2587,"[784, 427, 150, 93]"
8264,2587,"[811, 441, 162, 84]"
8265,2588,"[745, 416, 90, 78]"
8266,2588,"[738, 423, 91, 97]"
8267,2589,"[656, 440, 49, 39]"
8268,2589,"[923, 451, 54, 67]"
8269,2589,"[643, 420, 48, 30]"
8270,2589,"[780, 436, 75, 66]"
8271,2589,"[775, 427, 92, 81]"
8272,2589,"[980, 457, 158, 158]"
8273,2589,"[1056, 460, 190, 136]"
8274,2589,"[1003, 417, 292, 232]"
8275,2589,"[978, 504, 509, 181]"
8276,2590,"[723, 438, 60, 37]"
8277,2591,"[923, 459, 60, 51]"
8278,2591,"[1032, 470, 48, 52]"
8279,2591,"[977, 469, 106, 112]"
8280,2591,"[809, 423, 48, 31]"
8281,2591,"[823, 449, 56, 50]"
8282,2591,"[1072, 468, 167, 115]"
8283,2592,"[658, 442, 44, 36]"
8284,2592,"[817, 441, 49, 38]"
8285,2592,"[921, 460, 59, 50]"
8286,2592,"[907, 445, 86, 83]"
8287,2592,"[1034, 420, 135, 150]"
8288,2592,"[936, 497, 53, 63]"
8289,2592,"[898, 477, 104, 97]"
8290,2593,"[826, 448, 57, 45]"
8291,2593,"[826, 438, 81, 60]"
8292,2594,"[634, 415, 61, 39]"
8293,2594,"[827, 451, 54, 46]"
8294,2594,"[1087, 479, 141, 112]"
8295,2595,"[837, 444, 55, 40]"
8296,2595,"[830, 451, 58, 53]"
8297,2595,"[632, 412, 58, 38]"
8298,2595,"[920, 452, 93, 74]"
8299,2595,"[855, 451, 117, 76]"
8300,2596,"[633, 415, 56, 39]"
8301,2596,"[835, 447, 57, 47]"
8302,2596,"[835, 440, 79, 60]"
8303,2597,"[833, 433, 46, 43]"
8304,2597,"[837, 446, 54, 56]"
8305,2597,"[834, 438, 72, 77]"
8306,2597,"[917, 454, 47, 63]"
8307,2597,"[980, 420, 103, 152]"
8308,2597,"[1023, 489, 59, 87]"
8309,2597,"[930, 488, 60, 86]"
8310,2597,"[701, 410, 131, 74]"
8311,2598,"[834, 424, 43, 43]"
8312,2598,"[611, 400, 128, 70]"
8313,2598,"[699, 411, 128, 73]"
8314,2598,"[1016, 445, 149, 144]"
8315,2598,"[827, 439, 53, 48]"
8316,2598,"[800, 432, 123, 86]"
8317,2599,"[619, 403, 92, 58]"
8318,2599,"[774, 417, 82, 59]"
8319,2599,"[633, 420, 86, 53]"
8320,2599,"[674, 418, 99, 59]"
8321,2599,"[831, 433, 50, 52]"
8322,2599,"[806, 431, 106, 82]"
8323,2599,"[1006, 473, 113, 135]"
8324,2600,"[801, 410, 61, 56]"
8325,2600,"[790, 401, 93, 85]"
8326,2600,"[999, 415, 101, 158]"
8327,2600,"[0, 601, 86, 214]"
8328,2600,"[1054, 364, 261, 258]"
8329,2600,"[1018, 461, 105, 121]"
8330,2600,"[1064, 471, 193, 135]"
8331,2600,"[816, 444, 56, 63]"
8332,2600,"[789, 431, 110, 87]"
8333,2601,"[899, 439, 84, 88]"
8334,2601,"[811, 423, 60, 56]"
8335,2601,"[803, 416, 91, 70]"
8336,2601,"[940, 441, 119, 95]"
8337,2602,"[819, 433, 60, 56]"
8338,2602,"[992, 451, 88, 76]"
8339,2602,"[984, 454, 107, 107]"
8340,2602,"[630, 413, 66, 42]"
8341,2602,"[853, 436, 98, 86]"
8342,2602,"[1088, 486, 169, 124]"
8343,2602,"[1036, 291, 306, 292]"
8344,2603,"[816, 426, 49, 50]"
8345,2603,"[814, 439, 60, 58]"
8346,2603,"[1011, 463, 89, 95]"
8347,2603,"[13, 603, 89, 193]"
8348,2603,"[630, 415, 64, 41]"
8349,2603,"[1092, 487, 172, 111]"
8350,2603,"[1105, 327, 244, 274]"
8351,2604,"[1032, 468, 78, 73]"
8352,2604,"[918, 453, 75, 81]"
8353,2604,"[926, 462, 51, 61]"
8354,2604,"[774, 442, 74, 63]"
8355,2604,"[947, 458, 125, 86]"
8356,2605,"[1034, 425, 185, 182]"
8357,2605,"[1052, 401, 187, 192]"
8358,2606,"[1021, 449, 146, 155]"
8359,2606,"[1042, 450, 210, 171]"
8360,2606,"[1059, 402, 236, 236]"
8361,2606,"[644, 441, 53, 37]"
8362,2606,"[815, 449, 60, 59]"
8363,2606,"[797, 430, 115, 86]"
8364,2607,"[21, 536, 100, 214]"
8365,2607,"[70, 565, 91, 171]"
8366,2607,"[638, 433, 57, 34]"
8367,2607,"[828, 451, 51, 51]"
8368,2607,"[1034, 467, 194, 146]"
8369,2607,"[1088, 334, 280, 288]"
8370,2608,"[45, 546, 110, 199]"
8371,2608,"[1040, 466, 233, 150]"
8372,2608,"[825, 449, 52, 55]"
8373,2609,"[233, 452, 45, 50]"
8374,2609,"[55, 541, 123, 163]"
8375,2609,"[845, 444, 138, 90]"
8376,2609,"[828, 452, 59, 52]"
8377,2609,"[824, 445, 83, 66]"
8378,2609,"[24, 475, 232, 110]"
8379,2609,"[1042, 426, 309, 216]"
8380,2609,"[1098, 324, 274, 310]"
8381,2610,"[722, 434, 64, 43]"
8382,2610,"[835, 448, 101, 72]"
8383,2610,"[829, 440, 128, 86]"
8384,2610,"[1039, 474, 284, 150]"
8385,2610,"[1008, 320, 376, 333]"
8386,2611,"[828, 435, 72, 57]"
8387,2611,"[84, 531, 134, 148]"
8388,2611,"[835, 450, 173, 93]"
8389,2611,"[1024, 459, 315, 168]"
8390,2611,"[830, 447, 86, 64]"
8391,2611,"[804, 434, 128, 80]"
8392,2612,"[776, 433, 183, 106]"
8393,2612,"[833, 424, 56, 51]"
8394,2612,"[918, 440, 144, 110]"
8395,2612,"[1065, 461, 185, 116]"
8396,2612,"[1061, 470, 183, 129]"
8397,2612,"[1159, 476, 175, 151]"
8398,2612,"[832, 453, 67, 51]"
8399,2612,"[827, 443, 115, 77]"
8400,2612,"[1011, 471, 101, 125]"
8401,2612,"[1127, 275, 258, 322]"
8402,2613,"[1084, 453, 120, 100]"
8403,2613,"[1074, 434, 131, 140]"
8404,2613,"[973, 449, 118, 138]"
8405,2613,"[964, 451, 54, 75]"
8406,2613,"[1070, 457, 142, 132]"
8407,2613,"[1139, 464, 211, 162]"
8408,2613,"[1112, 270, 280, 334]"
8409,2614,"[819, 428, 39, 31]"
8410,2614,"[93, 526, 132, 163]"
8411,2614,"[213, 560, 50, 69]"
8412,2614,"[192, 536, 84, 138]"
8413,2614,"[827, 457, 64, 49]"
8414,2614,"[813, 446, 110, 81]"
8415,2614,"[1129, 465, 228, 159]"
8416,2615,"[147, 530, 104, 156]"
8417,2615,"[644, 425, 56, 33]"
8418,2615,"[646, 448, 49, 30]"
8419,2615,"[821, 442, 55, 41]"
8420,2615,"[813, 434, 82, 55]"
8421,2615,"[1145, 477, 227, 162]"
8422,2616,"[804, 457, 49, 51]"
8423,2616,"[868, 458, 63, 56]"
8424,2616,"[7, 437, 118, 121]"
8425,2616,"[829, 450, 55, 42]"
8426,2616,"[821, 445, 83, 63]"
8427,2616,"[934, 463, 44, 51]"
8428,2616,"[1081, 478, 84, 106]"
8429,2616,"[1165, 486, 188, 142]"
8430,2616,"[1149, 333, 253, 299]"
8431,2617,"[648, 445, 53, 33]"
8432,2617,"[973, 471, 51, 56]"
8433,2617,"[117, 500, 85, 93]"
8434,2617,"[820, 458, 56, 49]"
8435,2617,"[808, 454, 86, 66]"
8436,2617,"[1132, 468, 228, 171]"
8437,2618,"[18, 430, 87, 114]"
8438,2618,"[116, 479, 69, 77]"
8439,2618,"[97, 468, 93, 103]"
8440,2618,"[996, 439, 83, 116]"
8441,2618,"[1091, 406, 77, 172]"
8442,2618,"[229, 569, 50, 64]"
8443,2618,"[634, 438, 63, 41]"
8444,2618,"[831, 446, 68, 47]"
8445,2618,"[1142, 338, 270, 299]"
8446,2619,"[17, 446, 102, 128]"
8447,2619,"[54, 455, 104, 112]"
8448,2619,"[831, 458, 70, 45]"
8449,2619,"[823, 448, 110, 76]"
8450,2619,"[947, 440, 92, 107]"
8451,2619,"[1093, 480, 108, 111]"
8452,2619,"[1171, 492, 179, 109]"
8453,2619,"[1149, 544, 184, 101]"
8454,2620,"[1111, 406, 78, 146]"
8455,2620,"[816, 454, 99, 59]"
8456,2620,"[1158, 487, 215, 144]"
8457,2621,"[813, 386, 61, 92]"
8458,2621,"[111, 465, 53, 56]"
8459,2621,"[1126, 432, 64, 103]"
8460,2621,"[1180, 481, 192, 148]"
8461,2621,"[205, 545, 113, 119]"
8462,2621,"[1184, 522, 190, 127]"
8463,2621,"[896, 436, 103, 101]"
8464,2622,"[107, 462, 52, 60]"
8465,2622,"[4, 442, 76, 185]"
8466,2622,"[113, 477, 56, 63]"
8467,2622,"[1128, 452, 78, 123]"
8468,2622,"[0, 554, 33, 89]"
8469,2622,"[19, 622, 99, 150]"
8470,2622,"[609, 395, 133, 73]"
8471,2622,"[1160, 509, 229, 141]"
8472,2623,"[107, 460, 55, 66]"
8473,2623,"[95, 451, 81, 82]"
8474,2623,"[842, 454, 46, 44]"
8475,2623,"[1114, 433, 94, 133]"
8476,2623,"[3, 497, 61, 133]"
8477,2623,"[0, 540, 77, 128]"
8478,2623,"[1, 612, 36, 79]"
8479,2623,"[1093, 468, 139, 146]"
8480,2624,"[204, 465, 54, 57]"
8481,2624,"[1107, 421, 105, 147]"
8482,2624,"[116, 479, 61, 69]"
8483,2624,"[214, 508, 65, 58]"
8484,2624,"[47, 498, 89, 137]"
8485,2624,"[1089, 458, 131, 164]"
8486,2624,"[1123, 408, 297, 244]"
8487,2624,"[1149, 530, 225, 123]"
8488,2624,"[833, 457, 59, 55]"
8489,2624,"[831, 447, 102, 81]"
8490,2624,"[908, 438, 96, 104]"
8491,2624,"[1205, 358, 256, 267]"
8492,2625,"[1119, 412, 99, 153]"
8493,2625,"[23, 464, 89, 181]"
8494,2625,"[1108, 443, 110, 149]"
8495,2625,"[25, 520, 87, 163]"
8496,2625,"[1115, 422, 202, 193]"
8497,2625,"[838, 460, 52, 43]"
8498,2625,"[823, 448, 120, 87]"
8499,2625,"[896, 442, 107, 98]"
8500,2626,"[15, 508, 98, 186]"
8501,2626,"[1146, 478, 153, 134]"
8502,2626,"[938, 472, 102, 104]"
8503,2627,"[15, 529, 107, 184]"
8504,2627,"[1198, 472, 175, 147]"
8505,2627,"[14, 528, 109, 149]"
8506,2627,"[1148, 504, 194, 133]"
8507,2628,"[12, 534, 113, 196]"
8508,2628,"[44, 542, 119, 194]"
8509,2628,"[1151, 444, 270, 202]"
8510,2628,"[1166, 508, 210, 137]"
8511,2629,"[1009, 479, 124, 93]"
8512,2629,"[29, 537, 120, 155]"
8513,2629,"[1125, 466, 305, 196]"
8514,2629,"[1204, 379, 254, 262]"
8515,2630,"[834, 462, 37, 45]"
8516,2630,"[1048, 468, 121, 137]"
8517,2630,"[1167, 443, 282, 223]"
